sentence,id_file,file_name,sintetic,tipo,,
Basic Flow of Events The PMU Administrator can submit a particular Request to the appropriate destination based on the type of Request E E. The PMU Administrator will specify the deadline for the response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Exceptional Flow of Events E Request information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Request cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the Request restart or terminate the use case.. RFR Maintenance Initiator PMU Administrator  This use case enables the PMU Administrator to maintain the information for RFR form.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as PMU Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The PMU Administrator is able to createreadupdatedelete the information for RFR form.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Create the A Create RFR Form alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFR Form alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Update the A Update RFR Form alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFR Form alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Alternative Flow of Events A Create RFR Form The system displays the RFR creation screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user enters and saves the RFR information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Read Request The system displays the RFR information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Update Request The system displays the RFR information screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user updates and saves the information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Delete Request The user deletes the RFR information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Exceptional Flow of Events E Invalid RFR information is entered.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  reenter the RFR information restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFR information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFR information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFR Initiator PMU Administrator This use case enables the PMU Administrator to submit a RFR for training or testing.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as PMU Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The RFR Maintenance use case has finished successfully for the RFR to be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The PMU Administrator specifies the RFR to be submitted E then submits the RFR to the selected TCs E. Exceptional Flow of Events E RFR information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFR cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the RFR restart or terminate the use case.. RFORFT Response Maintenance Initiator TP Administrator Description This use case enables the TP Administrator to maintain the information for RFO or RFT Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as TP Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit Request successfully done.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TP Administrator is able to createreadupdatedelete the information for a specific RFORFT Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Create the A Create RFORFT Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFORFT Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Update the A Update RFORFT Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFORFT Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Alternative Flow of Events is A Create RFORFT Response The system displays the RFORFT Response creation screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user enters and saves the Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Read RFORFT Response The system displays the specific RFORFT Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Update RFORFT Response The system displays the RFORFT Response screen containing information for the specific RFORFT Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user updates and saves the information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Delete RFORFT Response The user deletes the specific RFORFT Response E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Exceptional Flow of Events E Invalid RFORFT Response information is entered.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  reenter the Request information restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFORFT Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFORFT Response information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case..,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFORFT Response Initiator TP Administrator This use case enables the TP Administrator to submit a response to a Request.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as TP Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The RFORFT Response Maintenance use case has finished successfully for the RFORFT Response to be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TP Administrator specifies the RFORFT Response to be submitted E then submits the response to the PMU Administrator E E. Exceptional Flow of Events E RFORFT Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFORFT Response cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the RFORFT Response restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Response to the request after given deadline.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The response is not submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.. RFN Response Maintenance Initiator TC Description This use case enables a TC to maintain the information for RFN or Testing RFN Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TC.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit Request successfully done.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TC is able to createreadupdatedelete the information for a specific RFNTesting RFN Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Create the A Create RFN Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFN Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Update the A Update RFN Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFN Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Alternative Flow of Events is Create RFN Response The system displays the RFN Response creation screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user enters and saves the Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFN Response includes specifying the nominated employees.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Read RFORFT Response The system displays the specific RFN Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Update RFORFT Response The system displays the RFN Response screen containing information for the specific RFN Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user updates and saves the information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Updating RFN Response includes the ability to addupdatedelete nominated employees.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Delete RFN Response The user deletes the specific RFN Response E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Invalid RFN Response information is entered.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  reenter the Response information restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFN Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFN Response information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case..,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFN Response Initiator TC Description This use case enables the TC to submit a response to a RFN or Testing RFN.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TC.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The RFN Response Maintenance use case has finished successfully for the RFN Response to be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TC specifies the RFN Response to be submitted E then submits the response to the PMU Administrator E E. Exceptional Flow of Events E RFN Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFN Response cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the RFN Response restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Response to the request after given deadline.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The response is not submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case. RFR Response Maintenance Initiator TC This use case enables a TC to maintain the information for RFR or Testing RFR Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TC.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFR Request successfully done.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TC is able to createreadupdatedelete the information for a specific RFRTesting RFR Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Create the A Create RFR Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFR Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Update the A Update RFR Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFR Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Alternative Flow of Events is Create RFR Response The system displays the RFR Response creation screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user enters and saves the Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFR Response includes specifying the TP selected for providing the course or test.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Read RFR Response The system displays the specific RFR Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Update RFR Response The system displays the RFN Response screen containing information for the specific RFN Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user updates and saves the information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Delete RFR Response The user deletes the specific RFR Response E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Invalid RFR Response information is entered.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  reenter the Response information restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFR Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFR Response information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case..,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFR Response Initiator TC Description This use case enables the TC to submit a response to a RFR or Testing RFR.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TC.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The RFR Response Maintenance use case has finished successfully for the RFR Response to be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TC specifies the RFR Response to be submitted E then submits the response to the TP E E. Exceptional Flow of Events E RFR Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFR Response cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the RFR restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Response to the request after given deadline.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The response is not submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFI Response Maintenance Initiator TP Administrator This use case enables a TP Administrator to maintain the information for RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TP Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit Request successfully done.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TP Administrator is able to createreadupdatedelete the information for a specific RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user has the option to attach one or more binary files to the RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Create the A Create RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Update the A Update RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Alternative Flow of Events is Create RFI Response The system displays the RFI Response creation screen.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user enters and saves the Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  attach one or more binary files to the RFI Response E. A Read RFI Response The system displays the specific RFI Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is able to view any attachments associated with the RFI Response E. A Update RFI Response The system displays the RFI Response screen containing information for the specific RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user updates and saves the information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is able to addupdatedelete any attachment associated with this RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user can delete the specific RFI Response E along with any attachments then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Invalid RFI Response information is entered.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  reenter the Response information restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFI Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFI Response information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Total attachments size exceeds  MB.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  attach another file restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  view another file restart or terminate the use case..,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Submit RFI Response Initiator TP Administrator Description This use case enables the TP Administrator to submit a RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as a TP Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The RFI Response Maintenance use case has finished successfully for the RFI Response to be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The TP Administrator specifies the RFI Response to be submitted E then submits the response to the PMU Administrator E E. Exceptional Flow of Events E RFI Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFI Response cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  either resubmit the RFI restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E Response to the request after given deadline.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The response is not submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Review RFI Response Initiator PMU Administrator This use case enables the PMU Administrator to review a specific RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as PMU Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The Submit RFI Response use case has finished successfully for the RFI Response to be reviewed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The PMU Administrator is able to readdelete a selected RFI Response.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Read the A Read RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If the activity selected is Delete the A Delete RFI Response alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
A Read RFI Response The system displays the specific RFI Response information E then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is able to view any attachments associated with the RFI Response E. A Delete RFI Response The user can delete the specific RFI Response E along with any attachments then the use case can restart or terminate.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
RFI Response information cannot be accessed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  view another file restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
E RFI Response information cannot be removed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option cannot be executed at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
 Request Notification Initiator PMU Administrator This use case enables the PMU Administrator to notify TP Administrators and TCs of their pending requests through the system and optionally through e mail.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as PMU Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The Submit Request use case has finished successfully for the Request to notify about.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
This use case enables the PMU Administrator to notify the related TP Administrators andor TCs about a Request RFO RFT RFR Testing RFR RFI or RFN through the system E. If the user chooses to also notify via email the A Notify through EMail alternative flow is performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Alternative Flow of Events is A Notify through Email.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
An Email message is sent to the related TP Administrators andor TC E. Exceptional Flow of Events E Notification cannot be submitted.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed that this option is not available at this time.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user  restart or terminate the use case.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user is informed and the email notification is not sent.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Response Approval Initiator PMU Administrator This use case enables the PMU Administrator to approve one or more Responses for a specific RFORFT Request.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The user successfully logs in as PMU Administrator.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The Submit RFORFT Response use case has finished successfully for the Response to approve.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
The PMU Administrator can approve one or more of the RFORFT Responses for a specific RFORFT Request E. An approved RFO Response is called ARFO Approved RFO and an approved RFT Response is called ARFT Approved RFT.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
If there are no responses within the Request deadline the A Extend Request Deadline alternative flow  be performed.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
Alternative Flow of Events A Extend Request Deadline.,22,E-GOVERNMENT TRAINING MANAGEMENT SYSTEM (TMS),No,FR,,
